order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
CA-2022-153738,9/20/22,9/22/22,First Class,AG-10270,OFF-BI-10001308,37.68,6.00,0.00,16.96
US-2022-123351,9/21/22,9/25/22,Standard Class,KT-16480,OFF-AP-10001242,80.48,1.00,0.00,24.14
US-2022-151428,9/21/22,9/26/22,Standard Class,RH-19495,OFF-BI-10000546,20.16,7.00,0.00,9.88
US-2022-146878,9/21/22,9/27/22,Standard Class,DL-12865,OFF-BI-10002794,12.29,1.00,0.70,-8.61
US-2022-169817,9/21/22,9/25/22,Standard Class,EB-13870,OFF-BI-10004141,1.91,2.00,0.70,-1.53
US-2022-133074,9/21/22,9/25/22,Standard Class,DB-13615,OFF-PA-10004082,55.86,7.00,0.00,27.93
US-2022-165155,9/21/22,9/23/22,First Class,BM-11575,OFF-ST-10004950,15.51,1.00,0.00,3.88
US-2022-132262,9/21/22,9/23/22,First Class,ML-18265,TEC-AC-10000158,71.98,2.00,0.00,15.12
US-2022-132262,9/21/22,9/23/22,First Class,ML-18265,TEC-AC-10000303,79.98,2.00,0.00,26.39
US-2022-167381,9/22/22,9/24/22,Second Class,EH-14005,FUR-BO-10001972,241.96,2.00,0.00,41.13
US-2022-162789,9/22/22,9/24/22,Second Class,LC-17140,FUR-FU-10004864,12.07,1.00,0.00,3.98
US-2022-161970,9/22/22,9/27/22,Standard Class,PB-19105,OFF-AR-10003896,17.94,3.00,0.00,6.46
US-2022-108245,9/22/22,9/27/22,Standard Class,SH-19975,OFF-BI-10000773,11.23,7.00,0.80,-18.53
US-2022-158379,9/22/22,9/26/22,Second Class,JA-15970,OFF-BI-10002498,5.61,1.00,0.70,-4.30
US-2022-166317,9/22/22,9/26/22,Standard Class,JE-15610,OFF-BI-10002976,33.04,8.00,0.00,15.53
US-2022-161053,9/22/22,9/23/22,First Class,JE-15745,OFF-BI-10004318,691.96,4.00,0.00,318.30
US-2022-136000,9/22/22,9/25/22,Second Class,SC-20440,OFF-BI-10004828,40.18,3.00,0.20,14.56
US-2022-108245,9/22/22,9/27/22,Standard Class,SH-19975,OFF-EN-10001415,13.39,3.00,0.20,5.02
US-2022-167381,9/22/22,9/24/22,Second Class,EH-14005,OFF-LA-10000134,27.72,9.00,0.00,13.31
US-2022-103226,9/22/22,9/28/22,Standard Class,DW-13195,OFF-PA-10002666,27.18,3.00,0.00,12.23
US-2022-161970,9/22/22,9/27/22,Standard Class,PB-19105,OFF-PA-10004255,12.96,2.00,0.00,6.22
US-2022-166317,9/22/22,9/26/22,Standard Class,JE-15610,OFF-PA-10004475,219.84,4.00,0.00,107.72
US-2022-102967,9/22/22,9/26/22,Standard Class,MG-17890,OFF-ST-10001590,67.40,5.00,0.00,17.52
US-2022-117009,9/22/22,9/28/22,Standard Class,BK-11260,OFF-SU-10001218,21.96,2.00,0.00,6.15
US-2022-158379,9/22/22,9/26/22,Second Class,JA-15970,OFF-SU-10002881,4663.74,7.00,0.20,-1049.34
US-2022-162789,9/22/22,9/24/22,Second Class,LC-17140,TEC-AC-10002842,1071.00,9.00,0.00,171.36
US-2022-158379,9/22/22,9/26/22,Second Class,JA-15970,TEC-AC-10002926,79.98,2.00,0.20,23.00
US-2022-166317,9/22/22,9/26/22,Standard Class,JE-15610,TEC-AC-10004510,98.16,6.00,0.00,9.82
US-2022-161053,9/22/22,9/23/22,First Class,JE-15745,TEC-AC-10004633,34.95,5.00,0.00,15.38
US-2022-166317,9/22/22,9/26/22,Standard Class,JE-15610,TEC-PH-10001615,86.97,3.00,0.00,25.22
US-2022-122196,9/22/22,9/24/22,First Class,CA-12265,TEC-PH-10004977,391.98,2.00,0.00,113.67
CA-2022-125724,9/22/22,9/27/22,Standard Class,SM-20950,FUR-FU-10000246,68.43,7.00,0.20,8.55
US-2022-132059,9/23/22,9/29/22,Standard Class,AP-10915,FUR-BO-10001811,180.59,2.00,0.70,-240.78
US-2022-121853,9/23/22,9/29/22,Standard Class,DB-13660,FUR-CH-10003973,594.82,2.00,0.20,59.48
US-2022-121412,9/23/22,9/27/22,Standard Class,BG-11695,FUR-FU-10000246,29.33,3.00,0.20,3.67
US-2022-125647,9/23/22,9/28/22,Standard Class,LC-16870,OFF-AP-10000390,73.18,6.00,0.80,-197.58
US-2022-123778,9/23/22,9/30/22,Standard Class,BS-11755,OFF-AP-10001242,160.96,2.00,0.00,48.29
US-2022-132521,9/23/22,9/25/22,Second Class,DW-13540,OFF-AP-10002191,119.96,2.00,0.00,33.59
US-2022-132521,9/23/22,9/25/22,Second Class,DW-13540,OFF-BI-10000404,6.88,1.00,0.20,2.32
US-2022-123778,9/23/22,9/30/22,Standard Class,BS-11755,OFF-BI-10000822,25.82,6.00,0.20,9.04
US-2022-121853,9/23/22,9/29/22,Standard Class,DB-13660,OFF-BI-10000977,72.96,3.00,0.20,23.71
US-2022-138422,9/23/22,9/26/22,First Class,KN-16705,OFF-EN-10004147,14.35,3.00,0.20,5.20
US-2022-103520,9/23/22,9/25/22,First Class,MH-17785,OFF-PA-10001846,9.25,2.00,0.20,3.35
US-2022-102309,9/23/22,9/25/22,Second Class,DO-13645,OFF-PA-10002005,12.96,2.00,0.00,6.22
US-2022-121314,9/23/22,9/26/22,First Class,BE-11410,OFF-PA-10003395,251.64,3.00,0.20,88.07
US-2022-121853,9/23/22,9/29/22,Standard Class,DB-13660,OFF-PA-10003641,211.04,8.00,0.00,97.08
US-2022-125647,9/23/22,9/28/22,Standard Class,LC-16870,OFF-PA-10004888,20.74,4.00,0.20,7.26
US-2022-132521,9/23/22,9/25/22,Second Class,DW-13540,OFF-ST-10001325,31.44,3.00,0.00,8.49
US-2022-102309,9/23/22,9/25/22,Second Class,DO-13645,TEC-AC-10001114,199.95,5.00,0.00,63.98
US-2022-132059,9/23/22,9/29/22,Standard Class,AP-10915,TEC-AC-10003280,47.98,2.00,0.20,0.60
US-2022-117485,9/23/22,9/29/22,Standard Class,BD-11320,TEC-AC-10004659,291.96,4.00,0.00,102.19
US-2022-125647,9/23/22,9/28/22,Standard Class,LC-16870,TEC-PH-10004188,39.98,2.00,0.20,-9.00
US-2022-142034,9/24/22,9/28/22,Standard Class,KB-16240,FUR-CH-10000665,603.92,4.00,0.00,181.18
US-2022-148411,9/24/22,9/26/22,First Class,RO-19780,FUR-CH-10003973,520.46,2.00,0.30,-14.87
US-2022-108910,9/24/22,9/29/22,Standard Class,KC-16540,FUR-FU-10002253,103.06,3.00,0.20,24.48
US-2022-142391,9/24/22,9/24/22,Same Day,PB-19150,FUR-FU-10002759,199.80,10.00,0.00,71.93
US-2022-132675,9/24/22,9/28/22,Standard Class,KF-16285,OFF-AR-10000034,12.72,3.00,0.00,4.96
US-2022-132675,9/24/22,9/28/22,Standard Class,KF-16285,OFF-AR-10000614,14.28,4.00,0.00,3.71
US-2022-163335,9/24/22,9/27/22,First Class,AG-10675,OFF-BI-10002827,38.71,7.00,0.00,17.81
US-2022-134096,9/24/22,9/29/22,Standard Class,PP-18955,OFF-BI-10004002,15.57,3.00,0.70,-11.42
US-2022-132675,9/24/22,9/28/22,Standard Class,KF-16285,OFF-LA-10003766,15.75,5.00,0.00,7.56
US-2022-144694,9/24/22,9/26/22,Second Class,BD-11605,OFF-LA-10003930,235.94,3.00,0.20,85.53
US-2022-130148,9/24/22,9/28/22,Second Class,NK-18490,OFF-PA-10000551,31.08,6.00,0.00,15.23
US-2022-148411,9/24/22,9/26/22,First Class,RO-19780,OFF-PA-10002109,11.42,3.00,0.20,3.71
US-2022-163335,9/24/22,9/27/22,First Class,AG-10675,OFF-ST-10000885,40.29,3.00,0.00,10.07
US-2022-132675,9/24/22,9/28/22,Standard Class,KF-16285,OFF-ST-10004950,15.51,1.00,0.00,3.88
US-2022-130148,9/24/22,9/28/22,Second Class,NK-18490,OFF-SU-10001574,7.30,2.00,0.00,2.19
US-2022-142034,9/24/22,9/28/22,Standard Class,KB-16240,TEC-AC-10000990,655.90,5.00,0.00,275.48
US-2022-142034,9/24/22,9/28/22,Standard Class,KB-16240,TEC-AC-10002305,72.00,4.00,0.00,12.96
US-2022-144694,9/24/22,9/26/22,Second Class,BD-11605,TEC-AC-10002857,17.88,3.00,0.20,2.46
US-2022-122364,9/24/22,9/29/22,Standard Class,FA-14230,TEC-MA-10001031,506.28,3.00,0.20,177.20
US-2022-134096,9/24/22,9/29/22,Standard Class,PP-18955,TEC-PH-10000526,383.96,5.00,0.20,38.40
US-2022-160325,9/24/22,9/24/22,Same Day,BP-11095,TEC-PH-10000984,391.98,2.00,0.00,109.75
US-2022-122364,9/24/22,9/29/22,Standard Class,FA-14230,TEC-PH-10001817,859.20,3.00,0.20,75.18
US-2022-160325,9/24/22,9/24/22,Same Day,BP-11095,TEC-PH-10001944,437.85,3.00,0.00,131.36
US-2022-121839,9/24/22,9/28/22,Standard Class,MH-18115,TEC-PH-10002885,1169.69,3.00,0.40,-253.43
US-2022-132675,9/24/22,9/28/22,Standard Class,KF-16285,TEC-PH-10003171,89.90,2.00,0.00,25.17
CA-2022-160325,9/24/22,9/24/22,Same Day,BP-11095,TEC-PH-10000984,40.29,3.00,0.00,10.07
CA-2022-160325,9/24/22,9/24/22,Same Day,BP-11095,TEC-PH-10001944,38.71,7.00,0.00,17.81
US-2022-144904,9/25/22,10/1/22,Standard Class,KW-16435,FUR-CH-10000785,488.65,3.00,0.10,86.87
US-2022-162481,9/25/22,9/29/22,Standard Class,CT-11995,FUR-CH-10003061,269.97,3.00,0.00,51.29
US-2022-144904,9/25/22,10/1/22,Standard Class,KW-16435,FUR-FU-10000023,47.12,8.00,0.00,20.73
US-2022-162572,9/25/22,9/27/22,Second Class,RB-19360,OFF-AR-10001547,10.61,6.00,0.20,0.93
US-2022-144904,9/25/22,10/1/22,Standard Class,KW-16435,OFF-AR-10003732,5.56,2.00,0.00,1.45
US-2022-162481,9/25/22,9/29/22,Standard Class,CT-11995,OFF-BI-10002976,8.26,2.00,0.00,3.88
US-2022-112004,9/25/22,9/28/22,First Class,AH-10075,OFF-BI-10003476,8.60,5.00,0.70,-6.30
US-2022-122112,9/25/22,9/29/22,Standard Class,CA-11965,OFF-EN-10004459,24.45,4.00,0.20,8.86
US-2022-144904,9/25/22,10/1/22,Standard Class,KW-16435,OFF-LA-10001158,20.70,2.00,0.00,9.94
US-2022-116939,9/25/22,9/29/22,Standard Class,AG-10900,OFF-ST-10001476,177.55,5.00,0.00,47.94
US-2022-169929,9/25/22,9/28/22,First Class,LS-17200,OFF-ST-10002352,39.90,5.00,0.00,10.37
US-2022-112004,9/25/22,9/28/22,First Class,AH-10075,OFF-SU-10000157,190.90,2.00,0.20,-42.95
US-2022-162572,9/25/22,9/27/22,Second Class,RB-19360,TEC-AC-10003628,119.96,5.00,0.20,35.99
US-2022-129490,9/26/22,9/30/22,Standard Class,SJ-20125,FUR-CH-10003298,419.14,4.00,0.20,-57.63
US-2022-106145,9/26/22,9/26/22,Same Day,RA-19885,FUR-FU-10003829,9.24,3.00,0.00,2.96
US-2022-156391,9/26/22,9/28/22,First Class,SL-20155,OFF-AR-10003251,2.22,1.00,0.20,0.56
US-2022-106145,9/26/22,9/26/22,Same Day,RA-19885,OFF-BI-10002215,17.04,3.00,0.20,5.54
US-2022-106145,9/26/22,9/26/22,Same Day,RA-19885,OFF-BI-10003925,931.18,3.00,0.20,314.27
US-2022-106145,9/26/22,9/26/22,Same Day,RA-19885,OFF-EN-10001028,71.88,6.00,0.00,33.06
US-2022-106145,9/26/22,9/26/22,Same Day,RA-19885,OFF-PA-10002245,35.88,6.00,0.00,16.15
CA-2022-192314,9/26/22,10/1/22,Second Class,JS-13215,OFF-PA-10004022,9.99,1.00,0.00,4.50
US-2022-101574,9/28/22,10/4/22,Standard Class,BD-11725,FUR-FU-10001706,9.24,3.00,0.00,4.44
US-2022-125717,9/28/22,10/1/22,First Class,DS-13030,FUR-FU-10001979,32.78,1.00,0.20,3.28
US-2022-125717,9/28/22,10/1/22,First Class,DS-13030,OFF-AP-10000891,209.79,2.00,0.20,26.22
US-2022-125717,9/28/22,10/1/22,First Class,DS-13030,OFF-BI-10001718,76.78,4.00,0.70,-58.86
US-2022-152205,9/28/22,10/5/22,Standard Class,SF-20965,OFF-BI-10004094,2.66,1.00,0.70,-1.86
US-2022-160017,9/28/22,10/2/22,Standard Class,SP-20860,OFF-PA-10001800,10.37,2.00,0.20,3.63
US-2022-125717,9/28/22,10/1/22,First Class,DS-13030,OFF-PA-10003022,14.35,3.00,0.20,5.20
US-2022-125717,9/28/22,10/1/22,First Class,DS-13030,OFF-ST-10001522,147.18,2.00,0.20,-29.44
US-2022-139955,9/28/22,9/30/22,Second Class,CM-12160,OFF-SU-10001935,1.74,1.00,0.20,-0.35
US-2022-125717,9/28/22,10/1/22,First Class,DS-13030,TEC-AC-10003657,54.38,2.00,0.20,1.36
US-2022-140186,9/29/22,10/2/22,First Class,PG-18820,FUR-CH-10002961,72.78,1.00,0.20,0.00
US-2022-121300,9/29/22,9/29/22,Same Day,MG-17680,FUR-CH-10003774,63.69,1.00,0.30,-15.47
US-2022-121300,9/29/22,9/29/22,Same Day,MG-17680,FUR-FU-10004586,21.25,4.00,0.20,7.44
US-2022-140186,9/29/22,10/2/22,First Class,PG-18820,FUR-FU-10004848,51.75,1.00,0.00,15.53
US-2022-121300,9/29/22,9/29/22,Same Day,MG-17680,FUR-TA-10004442,344.22,2.00,0.40,-189.32
US-2022-140186,9/29/22,10/2/22,First Class,PG-18820,OFF-AP-10002578,97.84,2.00,0.00,25.44
US-2022-141509,9/29/22,10/1/22,First Class,SC-20575,OFF-AR-10002067,99.20,5.00,0.00,25.79
US-2022-140186,9/29/22,10/2/22,First Class,PG-18820,OFF-BI-10003364,46.67,2.00,0.20,16.34
US-2022-100314,9/29/22,10/5/22,Standard Class,AS-10630,OFF-EN-10000461,27.97,4.00,0.20,9.44
US-2022-128335,9/29/22,10/5/22,Standard Class,JA-15970,OFF-EN-10001539,23.34,3.00,0.00,10.97
US-2022-126676,9/29/22,10/1/22,First Class,FH-14365,OFF-EN-10004846,7.98,3.00,0.00,3.91
US-2022-140186,9/29/22,10/2/22,First Class,PG-18820,OFF-FA-10002280,35.00,7.00,0.00,16.80
US-2022-100314,9/29/22,10/5/22,Standard Class,AS-10630,OFF-LA-10001569,7.97,2.00,0.20,2.59
US-2022-121300,9/29/22,9/29/22,Same Day,MG-17680,OFF-PA-10002606,8.45,2.00,0.20,2.64
US-2022-121300,9/29/22,9/29/22,Same Day,MG-17680,OFF-PA-10002787,15.55,3.00,0.20,5.44
US-2022-128335,9/29/22,10/5/22,Standard Class,JA-15970,OFF-PA-10004996,51.55,5.00,0.00,24.23
US-2022-148138,9/29/22,10/3/22,Standard Class,ME-18010,OFF-ST-10000563,51.17,2.00,0.20,-6.40
US-2022-118402,9/29/22,10/4/22,Standard Class,JO-15280,OFF-ST-10001418,243.92,5.00,0.20,-54.88
US-2022-137918,9/29/22,10/6/22,Standard Class,JK-15730,OFF-SU-10000898,97.30,7.00,0.00,28.22
US-2022-121300,9/29/22,9/29/22,Same Day,MG-17680,TEC-AC-10004571,239.98,3.00,0.20,65.99
US-2022-100314,9/29/22,10/5/22,Standard Class,AS-10630,TEC-MA-10003066,336.51,3.00,0.40,44.87
US-2022-147452,9/30/22,10/3/22,First Class,CS-11845,OFF-AP-10001626,3.89,1.00,0.00,1.01
US-2022-130603,9/30/22,10/6/22,Standard Class,SC-20050,OFF-BI-10000301,11.65,9.00,0.80,-17.47
US-2022-120908,9/30/22,10/2/22,First Class,BF-10975,OFF-LA-10004677,20.66,7.00,0.20,6.97
US-2022-144225,9/30/22,10/2/22,Second Class,CC-12475,OFF-PA-10000062,164.88,3.00,0.00,80.79
US-2022-147452,9/30/22,10/3/22,First Class,CS-11845,OFF-PA-10001838,11.76,2.00,0.00,5.76
US-2022-147452,9/30/22,10/3/22,First Class,CS-11845,OFF-PA-10004039,167.94,3.00,0.00,82.29
US-2022-123029,9/30/22,10/2/22,Second Class,BT-11530,TEC-AC-10002402,159.98,2.00,0.00,47.99
US-2022-129378,10/1/22,10/2/22,First Class,NS-18505,FUR-CH-10000553,108.61,4.00,0.20,9.50
US-2022-156951,10/1/22,10/8/22,Standard Class,EB-13840,FUR-CH-10004997,451.15,3.00,0.20,0.00
US-2022-129378,10/1/22,10/2/22,First Class,NS-18505,OFF-AP-10000576,241.96,2.00,0.00,60.49
US-2022-152275,10/1/22,10/8/22,Standard Class,KH-16630,OFF-AR-10000369,6.67,6.00,0.20,0.50
US-2022-156951,10/1/22,10/8/22,Standard Class,EB-13840,OFF-BI-10001107,81.09,7.00,0.20,27.37
US-2022-129378,10/1/22,10/2/22,First Class,NS-18505,OFF-BI-10001922,61.78,13.00,0.20,20.85
US-2022-129378,10/1/22,10/2/22,First Class,NS-18505,OFF-BI-10002012,1.44,1.00,0.20,0.50
US-2022-117807,10/1/22,10/7/22,Standard Class,DK-13090,OFF-PA-10000994,104.85,1.00,0.00,50.33
US-2022-156951,10/1/22,10/8/22,Standard Class,EB-13840,OFF-PA-10004451,19.44,3.00,0.00,9.33
US-2022-156951,10/1/22,10/8/22,Standard Class,EB-13840,OFF-PA-10004530,91.84,8.00,0.00,45.00
US-2022-139577,10/1/22,10/6/22,Standard Class,TN-21040,TEC-AC-10004708,104.75,5.00,0.00,22.00
US-2022-113418,10/1/22,10/3/22,First Class,CM-12655,TEC-MA-10002428,1704.89,11.00,0.00,767.20
US-2022-141117,10/2/22,10/8/22,Standard Class,JK-16090,FUR-BO-10001972,217.76,6.00,0.70,-384.72
US-2022-137414,10/2/22,10/6/22,Standard Class,CM-12115,FUR-FU-10001424,17.46,2.00,0.00,5.94
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,FUR-FU-10002364,11.81,2.00,0.20,1.33
US-2022-116113,10/2/22,10/6/22,Second Class,JW-15220,FUR-FU-10002963,10.16,2.00,0.00,3.45
US-2022-126074,10/2/22,10/6/22,Standard Class,RF-19735,FUR-FU-10003577,157.74,11.00,0.00,56.79
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,FUR-FU-10003691,19.76,2.00,0.20,5.93
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,FUR-FU-10004864,9.66,1.00,0.20,1.57
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,FUR-TA-10000198,2314.12,7.00,0.40,-1002.78
US-2022-152926,10/2/22,10/4/22,Second Class,SC-20695,OFF-AP-10001947,21.98,6.00,0.80,-56.06
US-2022-152926,10/2/22,10/4/22,Second Class,SC-20695,OFF-AP-10004708,15.22,2.00,0.80,-38.82
US-2022-126074,10/2/22,10/6/22,Standard Class,RF-19735,OFF-AR-10003478,56.98,7.00,0.00,22.79
US-2022-141117,10/2/22,10/8/22,Standard Class,JK-16090,OFF-AR-10003727,95.14,7.00,0.20,10.70
US-2022-126074,10/2/22,10/6/22,Standard Class,RF-19735,OFF-BI-10000546,2.88,1.00,0.00,1.41
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,OFF-BI-10000977,27.36,3.00,0.70,-21.89
US-2022-105914,10/2/22,10/8/22,Standard Class,PV-18985,OFF-BI-10002854,112.12,5.00,0.20,42.05
US-2022-126074,10/2/22,10/6/22,Standard Class,RF-19735,OFF-BI-10003638,58.05,3.00,0.00,26.70
US-2022-141117,10/2/22,10/8/22,Standard Class,JK-16090,OFF-BI-10003676,22.64,7.00,0.70,-16.60
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,OFF-BI-10003984,34.24,4.00,0.70,-26.25
US-2022-101308,10/2/22,10/7/22,Standard Class,FG-14260,OFF-FA-10002780,8.94,3.00,0.00,4.11
US-2022-162558,10/2/22,10/5/22,First Class,Dp-13240,OFF-PA-10003172,20.74,4.00,0.20,7.26
US-2022-147564,10/2/22,10/6/22,Standard Class,BP-11155,OFF-PA-10004438,49.12,4.00,0.00,23.09
US-2022-105914,10/2/22,10/8/22,Standard Class,PV-18985,OFF-ST-10003716,1575.14,7.00,0.00,204.77
US-2022-141117,10/2/22,10/8/22,Standard Class,JK-16090,OFF-SU-10004664,39.07,6.00,0.20,4.40
US-2022-137414,10/2/22,10/6/22,Standard Class,CM-12115,TEC-MA-10002930,369.16,11.00,0.20,32.30
US-2022-123981,10/2/22,10/8/22,Standard Class,RW-19630,TEC-PH-10002115,65.99,1.00,0.00,17.16
US-2022-101308,10/2/22,10/7/22,Standard Class,FG-14260,TEC-PH-10003800,84.78,2.00,0.20,-20.14
US-2022-143035,10/3/22,10/5/22,Second Class,CC-12430,FUR-FU-10001934,83.92,4.00,0.00,21.82
US-2022-101749,10/3/22,10/8/22,Standard Class,AS-10045,FUR-TA-10001520,171.29,3.00,0.20,-6.42
US-2022-149853,10/3/22,10/9/22,Standard Class,PO-18850,OFF-AP-10000804,17.92,5.00,0.20,1.12
US-2022-143035,10/3/22,10/5/22,Second Class,CC-12430,OFF-AR-10001130,6.63,3.00,0.00,3.12
US-2022-144820,10/3/22,10/7/22,Second Class,LW-16825,OFF-AR-10004817,20.64,5.00,0.20,2.32
US-2022-141789,10/3/22,10/6/22,First Class,AC-10450,OFF-BI-10001359,1793.98,2.00,0.00,843.17
US-2022-149853,10/3/22,10/9/22,Standard Class,PO-18850,OFF-PA-10000556,15.55,3.00,0.20,5.44
US-2022-134607,10/3/22,10/8/22,Second Class,HL-15040,OFF-ST-10002214,22.58,2.00,0.00,5.87
US-2022-143035,10/3/22,10/5/22,Second Class,CC-12430,TEC-AC-10002049,371.97,3.00,0.00,66.95
US-2022-163818,10/4/22,10/8/22,Standard Class,PS-18970,FUR-FU-10000076,19.98,1.00,0.00,8.59
US-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,FUR-CH-10001190,435.17,4.00,0.20,-59.84
US-2022-143112,10/5/22,10/9/22,Standard Class,TS-21370,FUR-CH-10002880,221.38,2.00,0.10,2.46
US-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,FUR-FU-10004666,72.90,5.00,0.00,26.97
US-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,FUR-TA-10004086,206.35,3.00,0.20,5.16
US-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,OFF-AP-10004052,15.80,4.00,0.00,4.11
US-2022-167661,10/5/22,10/10/22,Standard Class,MP-18175,OFF-BI-10001097,19.94,4.00,0.20,7.23
US-2022-167661,10/5/22,10/10/22,Standard Class,MP-18175,OFF-BI-10002571,39.92,5.00,0.20,13.47
US-2022-103247,10/5/22,10/8/22,Second Class,PO-19195,OFF-BI-10004492,75.79,3.00,0.20,25.58
US-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,OFF-FA-10002780,14.90,5.00,0.00,6.85
US-2022-167661,10/5/22,10/10/22,Standard Class,MP-18175,OFF-PA-10002581,61.96,2.00,0.00,27.88
US-2022-157672,10/5/22,10/7/22,First Class,RB-19795,TEC-AC-10001714,63.82,2.00,0.20,13.56
US-2022-143112,10/5/22,10/9/22,Standard Class,TS-21370,TEC-MA-10001047,5199.96,4.00,0.00,1351.99
US-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,TEC-PH-10000702,7.99,1.00,0.20,2.70
US-2022-143112,10/5/22,10/9/22,Standard Class,TS-21370,TEC-PH-10003095,87.80,4.00,0.00,43.90
US-2022-103247,10/5/22,10/8/22,Second Class,PO-19195,TEC-PH-10003555,160.93,7.00,0.00,3.22
CA-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,FUR-CH-10001190,221.38,2.00,0.10,2.46
CA-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,FUR-FU-10004666,39.92,5.00,0.20,13.47
CA-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,FUR-TA-10004086,61.96,2.00,0.00,27.88
CA-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,OFF-AP-10004052,63.82,2.00,0.20,13.56
CA-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,OFF-FA-10002780,5199.96,4.00,0.00,1351.99
CA-2022-131807,10/5/22,10/10/22,Standard Class,GG-14650,TEC-PH-10000702,19.94,4.00,0.20,7.23
US-2022-148054,10/6/22,10/11/22,Standard Class,NZ-18565,FUR-FU-10003247,41.96,2.00,0.00,2.94
US-2022-148054,10/6/22,10/11/22,Standard Class,NZ-18565,OFF-AP-10004336,227.84,4.00,0.00,66.07
US-2022-137421,10/6/22,10/11/22,Standard Class,AJ-10945,OFF-AR-10001761,9.34,2.00,0.20,1.87
US-2022-146269,10/6/22,10/6/22,Same Day,MH-17455,OFF-AR-10004790,19.15,2.00,0.20,1.20
US-2022-109099,10/6/22,10/11/22,Standard Class,MM-18280,OFF-PA-10001033,40.99,1.00,0.00,20.09
US-2022-148054,10/6/22,10/11/22,Standard Class,NZ-18565,OFF-PA-10001295,37.94,2.00,0.00,18.21
US-2022-118577,10/6/22,10/11/22,Standard Class,XP-21865,OFF-PA-10001357,143.70,3.00,0.00,68.98
US-2022-136868,10/6/22,10/12/22,Standard Class,CR-12820,OFF-PA-10002377,17.04,3.00,0.00,7.67
US-2022-118577,10/6/22,10/11/22,Standard Class,XP-21865,OFF-PA-10004888,6.48,1.00,0.00,3.11
US-2022-136868,10/6/22,10/12/22,Standard Class,CR-12820,OFF-ST-10000991,344.91,3.00,0.00,10.35
US-2022-146269,10/6/22,10/6/22,Same Day,MH-17455,OFF-ST-10003208,290.34,2.00,0.20,32.66
US-2022-136868,10/6/22,10/12/22,Standard Class,CR-12820,TEC-AC-10001539,319.96,4.00,0.00,115.19
US-2022-104003,10/7/22,10/13/22,Standard Class,DC-13285,FUR-BO-10003965,307.67,2.00,0.15,-14.48
US-2022-148404,10/7/22,10/11/22,Standard Class,Dp-13240,FUR-TA-10001039,154.76,3.00,0.40,-36.11
US-2022-128426,10/7/22,10/11/22,Standard Class,JK-15730,OFF-BI-10000756,4.24,5.00,0.80,-6.36
US-2022-148404,10/7/22,10/11/22,Standard Class,Dp-13240,OFF-BI-10002854,50.45,6.00,0.70,-33.64
US-2022-148404,10/7/22,10/11/22,Standard Class,Dp-13240,OFF-FA-10003112,18.94,3.00,0.20,5.92
US-2022-152709,10/7/22,10/12/22,Standard Class,DB-13210,OFF-ST-10001837,85.52,2.00,0.00,22.24
US-2022-148404,10/7/22,10/11/22,Standard Class,Dp-13240,OFF-ST-10003208,580.67,4.00,0.20,65.33
US-2022-108574,10/7/22,10/11/22,Standard Class,MG-18145,TEC-AC-10002049,1115.91,9.00,0.00,200.86
US-2022-108574,10/7/22,10/11/22,Standard Class,MG-18145,TEC-PH-10000702,79.92,10.00,0.20,26.97
US-2022-108574,10/7/22,10/11/22,Standard Class,MG-18145,TEC-PH-10003555,128.74,7.00,0.20,-28.97
US-2022-148404,10/7/22,10/11/22,Standard Class,Dp-13240,TEC-PH-10004447,222.38,2.00,0.20,16.68
US-2022-168613,10/8/22,10/14/22,Standard Class,GM-14440,FUR-CH-10002372,145.76,2.00,0.10,3.24
US-2022-151596,10/8/22,10/11/22,First Class,BP-11050,OFF-ST-10001837,42.76,1.00,0.00,11.12
US-2022-105487,10/8/22,10/14/22,Standard Class,CS-12250,OFF-ST-10002301,40.68,2.00,0.00,0.41
US-2022-105487,10/8/22,10/14/22,Standard Class,CS-12250,TEC-AC-10002305,36.00,2.00,0.00,6.48
US-2022-105487,10/8/22,10/14/22,Standard Class,CS-12250,TEC-AC-10003610,239.96,4.00,0.00,115.18
US-2022-105487,10/8/22,10/14/22,Standard Class,CS-12250,TEC-PH-10001336,103.19,1.00,0.20,11.61
US-2022-141873,10/9/22,10/14/22,Standard Class,HG-14845,FUR-BO-10003034,314.35,3.00,0.20,-15.72
